session_ID,trial_ID,subject_ID,cohort_ID,response_time_sec,response_decision,trial_condition,shape_description,angular_disparity,object_angles,vr_setup
26,33,0xD0,2,6.922913,Mismatch,Mismatch,ffuubrrrr,120,"{'1': 343.72926954266376, '2': 223.72926954266376}",No-Action
26,34,0xD0,2,4.962463,Mismatch,Mismatch,rrrrbbbdr,180,"{'1': 317.7985342711035, '2': 137.7985342711035}",No-Action
26,35,0xD0,2,4.674805,Mismatch,Mismatch,lllbbbluu,180,"{'1': 296.74488825665884, '2': 116.74488825665884}",No-Action
26,36,0xD0,2,3.336197,Mismatch,Mismatch,ffuuuurrf,120,"{'1': 311.6612114464111, '2': 191.66121144641107}",No-Action
26,37,0xD0,2,5.696381,Mismatch,Mismatch,uubbbbruu,180,"{'1': 154.99121044213612, '2': 334.9912104421361}",No-Action
26,38,0xD0,2,6.324036,Mismatch,Mismatch,uuuubbbur,120,"{'1': 202.90282812361636, '2': 82.90282812361636}",No-Action
26,39,0xD0,2,2.9487,Mismatch,Mismatch,ffuuuurrf,180,"{'1': 23.084144978593866, '2': 203.08414497859386}",No-Action
26,40,0xD0,2,7.059235,Mismatch,Mismatch,ffuulllbb,120,"{'1': 227.59360058105278, '2': 107.59360058105278}",No-Action
26,41,0xD0,2,2.631287,Mismatch,Mismatch,bddrbbbbb,180,"{'1': 233.6012371018068, '2': 53.60123710180679}",No-Action
26,42,0xD0,2,2.152069,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 164.13087193940714, '2': 44.13087193940714}",No-Action
26,43,0xD0,2,4.241531,Mismatch,Mismatch,ddbbddddl,120,"{'1': 123.36232238432638, '2': 3.362322384326376}",No-Action
26,44,0xD0,2,3.379272,Mismatch,Mismatch,bdddbllll,0,"{'1': 70.1480750699135, '2': 70.1480750699135}",No-Action
26,45,0xD0,2,2.295044,Mismatch,Mismatch,ffuuuurrf,0,"{'1': 57.46423409253333, '2': 57.46423409253333}",No-Action
26,46,0xD0,2,5.63089,Mismatch,Mismatch,ffuuuurrf,120,"{'1': 156.70546274155146, '2': 276.70546274155146}",No-Action
26,47,0xD0,2,8.007172,Mismatch,Mismatch,lllbbbluu,60,"{'1': 134.81288844307005, '2': 74.81288844307005}",No-Action
26,48,0xD0,2,5.075684,Mismatch,Mismatch,llbbbrruu,180,"{'1': 61.4030776607808, '2': 241.4030776607808}",No-Action
26,49,0xD0,2,4.339478,Mismatch,Mismatch,rrrbbbddb,180,"{'1': 299.6112088373264, '2': 119.61120883732639}",No-Action
27,0,0xD0,-1,11.64246,Match,Match,ffuubrrrr,180,"{'1': 43.925605727791556, '2': 223.92560572779155}",No-Action
27,1,0xD0,-1,8.206909,Match,Match,ffffuulff,120,"{'1': 143.64389719690485, '2': 23.643897196904845}",No-Action
27,2,0xD0,-1,4.225098,Match,Match,ddbbddddl,180,"{'1': 67.52813154629905, '2': 247.52813154629905}",No-Action
27,3,0xD0,-1,1.625488,Match,Match,rbbbbbldd,0,"{'1': 231.69507444550453, '2': 231.69507444550453}",No-Action
27,4,0xD0,-1,3.113892,Match,Match,llbbbrruu,180,"{'1': 29.299831885440923, '2': 209.29983188544094}",No-Action
27,5,0xD0,-1,5.030884,Match,Match,ffuulllbb,60,"{'1': 307.28523175063077, '2': 247.28523175063077}",No-Action
27,6,0xD0,-1,4.072632,Match,Match,llbbbrruu,180,"{'1': 44.56235648915972, '2': 224.56235648915973}",No-Action
27,7,0xD0,-1,4.794189,Match,Match,ffuulllbb,60,"{'1': 19.486140821778704, '2': 79.4861408217787}",No-Action
27,8,0xD0,-1,14.41992,Mismatch,Match,bbbdddrrb,120,"{'1': 293.95829936674545, '2': 53.95829936674545}",No-Action
27,9,0xD0,-1,2.138062,Match,Match,uuuuubbul,60,"{'1': 293.62580378124915, '2': 233.62580378124915}",No-Action
27,10,0xD0,-1,1.946411,Match,Match,rrrbbbddb,0,"{'1': 223.53790288054762, '2': 223.53790288054762}",No-Action
27,11,0xD0,-1,2.554321,Match,Match,uubbbrrrb,0,"{'1': 141.11818853031912, '2': 141.11818853031912}",No-Action
27,12,0xD0,-1,2.472412,Match,Match,uubbbrrrb,60,"{'1': 343.00843012210436, '2': 43.00843012210436}",No-Action
27,13,0xD0,-1,5.475952,Match,Match,bdddddfll,60,"{'1': 330.88557685587443, '2': 30.885576855874458}",No-Action
27,14,0xD0,-1,1.504517,Match,Match,uuuubbbur,60,"{'1': 334.4512081936936, '2': 34.45120819369362}",No-Action
27,15,0xD0,-1,4.020386,Match,Match,uubbbbruu,120,"{'1': 221.6577671939678, '2': 341.6577671939678}",No-Action
27,16,0xD0,-1,3.055664,Match,Match,rbbbbbldd,60,"{'1': 105.06104073035958, '2': 45.06104073035958}",No-Action
27,17,0xD0,-1,1.916016,Match,Match,uuubbrrrf,0,"{'1': 252.73003733197783, '2': 252.73003733197783}",No-Action
27,18,0xD0,-1,1.97583,Match,Match,bddrddddd,0,"{'1': 130.39509640625164, '2': 130.39509640625164}",No-Action
27,19,0xD0,-1,3.777344,Match,Match,uuubbrrrf,60,"{'1': 143.30392059052593, '2': 83.30392059052593}",No-Action
27,20,0xD0,-1,3.892578,Match,Match,uuubbrrrf,120,"{'1': 16.35665315955761, '2': 256.3566531595576}",No-Action
27,21,0xD0,-1,4.654907,Match,Match,ddbbddddl,60,"{'1': 292.36198817673267, '2': 232.36198817673267}",No-Action
27,22,0xD0,-1,7.490112,Mismatch,Match,uubbbrrrb,180,"{'1': 249.91452010032071, '2': 69.91452010032073}",No-Action
27,23,0xD0,-1,2.809692,Match,Match,ddbbddddl,0,"{'1': 225.0668746383628, '2': 225.0668746383628}",No-Action
27,24,0xD0,-1,3.547485,Match,Match,uuuuubbul,120,"{'1': 331.74419785260517, '2': 211.74419785260517}",No-Action
27,25,0xD0,-1,3.795044,Mismatch,Mismatch,lllllbbul,120,"{'1': 69.67863812849642, '2': 309.6786381284964}",No-Action
27,26,0xD0,-1,2.835815,Match,Mismatch,llbbbrruu,120,"{'1': 136.56037732352206, '2': 256.56037732352206}",No-Action
27,27,0xD0,-1,3.392212,Mismatch,Mismatch,bddddddrd,180,"{'1': 209.22680912379508, '2': 29.22680912379508}",No-Action
27,28,0xD0,-1,7.974121,Mismatch,Mismatch,bddrddddd,60,"{'1': 138.81569004914957, '2': 78.81569004914957}",No-Action
27,29,0xD0,-1,6.266479,Mismatch,Mismatch,lllbbbubb,0,"{'1': 133.77517338965436, '2': 133.77517338965436}",No-Action
27,30,0xD0,-1,9.457825,Mismatch,Mismatch,ffuubrrrr,120,"{'1': 213.3000194088031, '2': 93.30001940880311}",No-Action
27,31,0xD0,-1,1.489624,Mismatch,Mismatch,ffuubrrrr,120,"{'1': 325.45782959826, '2': 205.45782959826}",No-Action
27,32,0xD0,-1,6.461792,Match,Mismatch,ffffuulff,0,"{'1': 124.53773309096051, '2': 124.53773309096051}",No-Action
27,33,0xD0,-1,8.947998,Mismatch,Mismatch,rrrrbbbdr,0,"{'1': 332.901993874017, '2': 332.901993874017}",No-Action
27,34,0xD0,-1,4.363525,Match,Mismatch,uubbbbruu,0,"{'1': 37.14174779987822, '2': 37.14174779987822}",No-Action
27,35,0xD0,-1,3.431702,Mismatch,Mismatch,bdddbllll,60,"{'1': 142.41044685041496, '2': 82.41044685041496}",No-Action
27,36,0xD0,-1,8.836304,Mismatch,Mismatch,lllbbbluu,60,"{'1': 202.99487436706576, '2': 262.9948743670658}",No-Action
27,37,0xD0,-1,3.656372,Mismatch,Mismatch,lllbbbluu,0,"{'1': 233.89370302558456, '2': 233.89370302558456}",No-Action
27,38,0xD0,-1,5.433838,Mismatch,Mismatch,bddrbbbbb,180,"{'1': 107.86832492201711, '2': 287.8683249220171}",No-Action
27,39,0xD0,-1,1.541504,Mismatch,Mismatch,rbbbdddff,60,"{'1': 242.48500456382936, '2': 182.48500456382936}",No-Action
27,40,0xD0,-1,3.352417,Mismatch,Mismatch,bbddbblll,120,"{'1': 230.07222090841356, '2': 350.07222090841356}",No-Action
27,41,0xD0,-1,5.94751,Mismatch,Mismatch,bddddddrd,0,"{'1': 344.8148692707027, '2': 344.8148692707027}",No-Action
27,42,0xD0,-1,5.968628,Mismatch,Mismatch,lllbbbubb,120,"{'1': 323.6038841909504, '2': 203.6038841909504}",No-Action
27,43,0xD0,-1,2.974976,Mismatch,Mismatch,bdddbllll,120,"{'1': 324.8371830853158, '2': 204.83718308531581}",No-Action
27,44,0xD0,-1,2.654541,Mismatch,Mismatch,rbbbdddff,0,"{'1': 248.50041282544151, '2': 248.50041282544151}",No-Action
27,45,0xD0,-1,2.040405,Match,Mismatch,dbbbblllu,60,"{'1': 39.554253688180744, '2': 339.5542536881807}",No-Action
27,46,0xD0,-1,4.334595,Mismatch,Mismatch,bbddbblll,180,"{'1': 309.0100657073902, '2': 129.01006570739017}",No-Action
27,47,0xD0,-1,8.642822,Mismatch,Mismatch,bddrddddd,180,"{'1': 35.03309576048505, '2': 215.03309576048505}",No-Action
27,48,0xD0,-1,2.405396,Mismatch,Mismatch,uubbbbruu,60,"{'1': 115.7910030035887, '2': 55.7910030035887}",No-Action
27,49,0xD0,-1,4.044067,Mismatch,Mismatch,dbbbblllu,60,"{'1': 134.42436349210726, '2': 74.42436349210726}",No-Action
1,0,0x4B,,1.669769,Match,Match,bbbdddrrb,0,"{'1': 217.10683158902316, '2': 217.10683158902316}",No-Action
1,1,0x4B,,1.449585,Match,Match,uuuuubbul,0,"{'1': 334.0002298146077, '2': 334.0002298146077}",No-Action
1,2,0x4B,,2.562622,Match,Match,lbbddllll,120,"{'1': 147.56902852488014, '2': 27.56902852488014}",No-Action
1,3,0x4B,,5.354431,Mismatch,Match,bdddllbbb,120,"{'1': 131.9737633310424, '2': 251.9737633310424}",No-Action
1,4,0x4B,,2.449951,Match,Match,bddrddddd,120,"{'1': 156.52053618903795, '2': 36.520536189037955}",No-Action
1,5,0x4B,,5.158691,Match,Match,lbbddllll,60,"{'1': 74.39855280945892, '2': 14.39855280945892}",No-Action
1,6,0x4B,,5.077759,Match,Match,bddddddrd,120,"{'1': 69.21344489697128, '2': 189.21344489697128}",No-Action
1,7,0x4B,,2.967773,Match,Match,uubbbbruu,60,"{'1': 206.58551918301131, '2': 146.58551918301131}",No-Action
1,8,0x4B,,2.912781,Match,Match,rrrbbbddb,60,"{'1': 55.77940051323838, '2': 115.77940051323839}",No-Action
1,9,0x4B,,1.887146,Match,Match,ffuuuurrf,0,"{'1': 344.3973199539442, '2': 344.3973199539442}",No-Action
1,10,0x4B,,1.342041,Match,Match,lllllbbul,0,"{'1': 48.88592489101419, '2': 48.88592489101419}",No-Action
1,11,0x4B,,2.761475,Match,Match,bdddllbbb,60,"{'1': 36.15915843374441, '2': 336.15915843374444}",No-Action
1,12,0x4B,,1.412476,Match,Match,rrrrbbbdr,0,"{'1': 67.90641730513417, '2': 67.90641730513417}",No-Action
1,13,0x4B,,1.672729,Match,Match,dbbbblllu,60,"{'1': 288.08002615997464, '2': 228.08002615997466}",No-Action
1,14,0x4B,,2.062988,Match,Match,bddrddddd,60,"{'1': 314.37211754166, '2': 14.372117541659968}",No-Action
1,15,0x4B,,3.844971,Match,Match,ffuulllbb,180,"{'1': 313.7304945010443, '2': 133.7304945010443}",No-Action
1,16,0x4B,,4.409271,Match,Match,uuuuubbul,60,"{'1': 40.43748436218127, '2': 100.43748436218127}",No-Action
1,17,0x4B,,2.839966,Match,Match,uubbbbruu,60,"{'1': 214.38208170396663, '2': 154.38208170396663}",No-Action
1,18,0x4B,,1.452087,Match,Match,dbbbblllu,0,"{'1': 148.45875498110837, '2': 148.45875498110837}",No-Action
1,19,0x4B,,4.673279,Match,Match,bdddbllll,180,"{'1': 118.33444845966783, '2': 298.33444845966784}",No-Action
1,20,0x4B,,1.269592,Match,Match,bbbdddrrb,0,"{'1': 223.81530946512058, '2': 223.81530946512058}",No-Action
1,21,0x4B,,2.897217,Match,Match,uuuuubbul,180,"{'1': 240.83319332182907, '2': 60.833193321829086}",No-Action
1,22,0x4B,,2.64563,Match,Match,uuuubbbur,0,"{'1': 238.85679465416692, '2': 238.85679465416692}",No-Action
1,23,0x4B,,6.090759,Match,Match,bdddbllll,180,"{'1': 232.8212418432721, '2': 52.821241843272105}",No-Action
1,24,0x4B,,3.066895,Match,Match,uuubbrrrf,60,"{'1': 150.00883209073515, '2': 90.00883209073515}",No-Action
1,25,0x4B,,1.324738,Match,Mismatch,uubbbbruu,120,"{'1': 52.57266050221438, '2': 292.5726605022144}",No-Action
1,26,0x4B,,2.949371,Mismatch,Mismatch,rbbbbbldd,0,"{'1': 343.83454466454566, '2': 343.83454466454566}",No-Action
1,27,0x4B,,4.78656,Mismatch,Mismatch,rbbbbbbub,120,"{'1': 161.73957628770705, '2': 41.73957628770705}",No-Action
1,28,0x4B,,4.056824,Match,Mismatch,ffffuulff,60,"{'1': 299.5500606228896, '2': 359.5500606228896}",No-Action
1,29,0x4B,,2.316101,Mismatch,Mismatch,bbddbblll,60,"{'1': 21.984312631901275, '2': 321.9843126319013}",No-Action
1,30,0x4B,,3.07843,Match,Mismatch,llbbbrruu,0,"{'1': 324.7645386565817, '2': 324.7645386565817}",No-Action
1,31,0x4B,,5.358459,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 39.45211153867348, '2': 99.45211153867348}",No-Action
1,32,0x4B,,3.22757,Match,Mismatch,ddbbddddl,120,"{'1': 300.9607029537999, '2': 180.9607029537999}",No-Action
1,33,0x4B,,4.762085,Mismatch,Mismatch,bbbdddrrb,0,"{'1': 311.07339910705457, '2': 311.07339910705457}",No-Action
1,34,0x4B,,5.772339,Mismatch,Mismatch,bddrddddd,60,"{'1': 334.75424494544546, '2': 274.75424494544546}",No-Action
1,35,0x4B,,3.396606,Mismatch,Mismatch,bdddllbbb,0,"{'1': 158.66733192120256, '2': 158.66733192120256}",No-Action
1,36,0x4B,,5.673035,Match,Mismatch,rbbbbbbub,0,"{'1': 155.13026934030677, '2': 155.13026934030677}",No-Action
1,37,0x4B,,5.033997,Match,Mismatch,uuubbrrrf,180,"{'1': 152.58248904596337, '2': 332.58248904596337}",No-Action
1,38,0x4B,,1.657288,Match,Mismatch,lllbbbubb,60,"{'1': 54.775586312017374, '2': 114.77558631201737}",No-Action
1,39,0x4B,,5.870819,Match,Mismatch,uuuuubbul,60,"{'1': 253.04931586615646, '2': 193.04931586615646}",No-Action
1,40,0x4B,,2.142517,Mismatch,Mismatch,bbbdddrrb,180,"{'1': 294.278615462114, '2': 114.27861546211398}",No-Action
1,41,0x4B,,2.163025,Match,Mismatch,llbbbrruu,180,"{'1': 286.9098219050356, '2': 106.90982190503559}",No-Action
1,42,0x4B,,3.827087,Mismatch,Mismatch,ffuuuurrf,180,"{'1': 221.09142116161618, '2': 41.09142116161618}",No-Action
1,43,0x4B,,5.673431,Mismatch,Mismatch,ffuulllbb,0,"{'1': 47.84840650985955, '2': 47.84840650985955}",No-Action
1,44,0x4B,,2.924744,Mismatch,Mismatch,uuubbrrrf,180,"{'1': 303.2958236702114, '2': 123.29582367021138}",No-Action
1,45,0x4B,,3.517517,Mismatch,Mismatch,bdddllbbb,60,"{'1': 162.30384336327114, '2': 222.30384336327114}",No-Action
1,46,0x4B,,3.119995,Match,Mismatch,ddbbddddl,60,"{'1': 20.532961757513526, '2': 80.53296175751353}",No-Action
1,47,0x4B,,2.881592,Mismatch,Mismatch,bbddbblll,0,"{'1': 117.10174008489184, '2': 117.10174008489184}",No-Action
1,48,0x4B,,2.713684,Match,Mismatch,ddbbddddl,180,"{'1': 21.67230921467345, '2': 201.67230921467345}",No-Action
1,49,0x4B,,3.106934,Mismatch,Mismatch,ffffuulff,180,"{'1': 333.8587752913037, '2': 153.8587752913037}",No-Action
2,0,0x4B,-1,1.197266,Match,Match,bbbdddrrb,0,"{'1': 217.10683158902316, '2': 217.10683158902316}",No-Action
2,1,0x4B,-1,1.296387,Match,Match,uuuuubbul,0,"{'1': 334.0002298146077, '2': 334.0002298146077}",No-Action
2,2,0x4B,-1,2.071777,Match,Match,lbbddllll,120,"{'1': 147.56902852488014, '2': 27.56902852488014}",No-Action
2,3,0x4B,-1,5.439453,Match,Match,bdddllbbb,120,"{'1': 131.9737633310424, '2': 251.9737633310424}",No-Action
2,4,0x4B,-1,2.563721,Match,Match,bddrddddd,120,"{'1': 156.52053618903795, '2': 36.520536189037955}",No-Action
2,5,0x4B,-1,1.741211,Match,Match,lbbddllll,60,"{'1': 74.39855280945892, '2': 14.39855280945892}",No-Action
2,6,0x4B,-1,4.077881,Match,Match,bddddddrd,120,"{'1': 69.21344489697128, '2': 189.21344489697128}",No-Action
2,7,0x4B,-1,2.00708,Match,Match,uubbbbruu,60,"{'1': 206.58551918301131, '2': 146.58551918301131}",No-Action
2,8,0x4B,-1,2.018555,Match,Match,rrrbbbddb,60,"{'1': 55.77940051323838, '2': 115.77940051323839}",No-Action
2,9,0x4B,-1,1.272949,Match,Match,ffuuuurrf,0,"{'1': 344.3973199539442, '2': 344.3973199539442}",No-Action
2,10,0x4B,-1,1.538086,Match,Match,lllllbbul,0,"{'1': 48.88592489101419, '2': 48.88592489101419}",No-Action
2,11,0x4B,-1,4.102539,Match,Match,bdddllbbb,60,"{'1': 36.15915843374441, '2': 336.15915843374444}",No-Action
2,12,0x4B,-1,1.182617,Match,Match,rrrrbbbdr,0,"{'1': 67.90641730513417, '2': 67.90641730513417}",No-Action
2,13,0x4B,-1,2.233398,Match,Match,dbbbblllu,60,"{'1': 288.08002615997464, '2': 228.08002615997466}",No-Action
2,14,0x4B,-1,1.615479,Match,Match,bddrddddd,60,"{'1': 314.37211754166, '2': 14.372117541659968}",No-Action
2,15,0x4B,-1,2.588623,Match,Match,ffuulllbb,180,"{'1': 313.7304945010443, '2': 133.7304945010443}",No-Action
2,16,0x4B,-1,1.480225,Match,Match,uuuuubbul,60,"{'1': 40.43748436218127, '2': 100.43748436218127}",No-Action
2,17,0x4B,-1,2.519043,Mismatch,Match,uubbbbruu,60,"{'1': 214.38208170396663, '2': 154.38208170396663}",No-Action
2,18,0x4B,-1,2.018066,Match,Match,dbbbblllu,0,"{'1': 148.45875498110837, '2': 148.45875498110837}",No-Action
2,19,0x4B,-1,3.007813,Match,Match,bdddbllll,180,"{'1': 118.33444845966783, '2': 298.33444845966784}",No-Action
2,20,0x4B,-1,1.056641,Match,Match,bbbdddrrb,0,"{'1': 223.81530946512058, '2': 223.81530946512058}",No-Action
2,21,0x4B,-1,1.347168,Match,Match,uuuuubbul,180,"{'1': 240.83319332182907, '2': 60.833193321829086}",No-Action
2,22,0x4B,-1,1.460449,Match,Match,uuuubbbur,0,"{'1': 238.85679465416692, '2': 238.85679465416692}",No-Action
2,23,0x4B,-1,1.946777,Mismatch,Match,bdddbllll,180,"{'1': 232.8212418432721, '2': 52.821241843272105}",No-Action
2,24,0x4B,-1,1.605469,Match,Match,uuubbrrrf,60,"{'1': 150.00883209073515, '2': 90.00883209073515}",No-Action
2,25,0x4B,-1,2.289551,Mismatch,Mismatch,uubbbbruu,120,"{'1': 52.57266050221438, '2': 292.5726605022144}",No-Action
2,26,0x4B,-1,2.020508,Mismatch,Mismatch,rbbbbbldd,0,"{'1': 343.83454466454566, '2': 343.83454466454566}",No-Action
2,27,0x4B,-1,2.94873,Mismatch,Mismatch,rbbbbbbub,120,"{'1': 161.73957628770705, '2': 41.73957628770705}",No-Action
2,28,0x4B,-1,2.075195,Mismatch,Mismatch,ffffuulff,60,"{'1': 299.5500606228896, '2': 359.5500606228896}",No-Action
2,29,0x4B,-1,1.662598,Mismatch,Mismatch,bbddbblll,60,"{'1': 21.984312631901275, '2': 321.9843126319013}",No-Action
2,30,0x4B,-1,1.827881,Mismatch,Mismatch,llbbbrruu,0,"{'1': 324.7645386565817, '2': 324.7645386565817}",No-Action
2,31,0x4B,-1,2.21167,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 39.45211153867348, '2': 99.45211153867348}",No-Action
2,32,0x4B,-1,2.507813,Mismatch,Mismatch,ddbbddddl,120,"{'1': 300.9607029537999, '2': 180.9607029537999}",No-Action
2,33,0x4B,-1,2.836426,Mismatch,Mismatch,bbbdddrrb,0,"{'1': 311.07339910705457, '2': 311.07339910705457}",No-Action
2,34,0x4B,-1,2.709473,Mismatch,Mismatch,bddrddddd,60,"{'1': 334.75424494544546, '2': 274.75424494544546}",No-Action
2,35,0x4B,-1,3.248291,Mismatch,Mismatch,bdddllbbb,0,"{'1': 158.66733192120256, '2': 158.66733192120256}",No-Action
2,36,0x4B,-1,2.391113,Mismatch,Mismatch,rbbbbbbub,0,"{'1': 155.13026934030677, '2': 155.13026934030677}",No-Action
2,37,0x4B,-1,1.758789,Mismatch,Mismatch,uuubbrrrf,180,"{'1': 152.58248904596337, '2': 332.58248904596337}",No-Action
2,38,0x4B,-1,1.476807,Mismatch,Mismatch,lllbbbubb,60,"{'1': 54.775586312017374, '2': 114.77558631201737}",No-Action
2,39,0x4B,-1,3.01001,Mismatch,Mismatch,uuuuubbul,60,"{'1': 253.04931586615646, '2': 193.04931586615646}",No-Action
2,40,0x4B,-1,1.953125,Mismatch,Mismatch,bbbdddrrb,180,"{'1': 294.278615462114, '2': 114.27861546211398}",No-Action
2,41,0x4B,-1,2.100586,Mismatch,Mismatch,llbbbrruu,180,"{'1': 286.9098219050356, '2': 106.90982190503559}",No-Action
2,42,0x4B,-1,2.490967,Mismatch,Mismatch,ffuuuurrf,180,"{'1': 221.09142116161618, '2': 41.09142116161618}",No-Action
2,43,0x4B,-1,3.782959,Match,Mismatch,ffuulllbb,0,"{'1': 47.84840650985955, '2': 47.84840650985955}",No-Action
2,44,0x4B,-1,2.274658,Mismatch,Mismatch,uuubbrrrf,180,"{'1': 303.2958236702114, '2': 123.29582367021138}",No-Action
2,45,0x4B,-1,1.915283,Mismatch,Mismatch,bdddllbbb,60,"{'1': 162.30384336327114, '2': 222.30384336327114}",No-Action
2,46,0x4B,-1,2.654419,Mismatch,Mismatch,ddbbddddl,60,"{'1': 20.532961757513526, '2': 80.53296175751353}",No-Action
2,47,0x4B,-1,2.062744,Mismatch,Mismatch,bbddbblll,0,"{'1': 117.10174008489184, '2': 117.10174008489184}",No-Action
2,48,0x4B,-1,1.641602,Mismatch,Mismatch,ddbbddddl,180,"{'1': 21.67230921467345, '2': 201.67230921467345}",No-Action
2,49,0x4B,-1,1.528809,Mismatch,Mismatch,ffffuulff,180,"{'1': 333.8587752913037, '2': 153.8587752913037}",No-Action
3,0,0xF2,1,1.76062,Mismatch,Match,bdddbllll,0,"{'1': 52.91861761483567, '2': 52.91861761483567}",No-Action
3,1,0xF2,1,2.918945,Mismatch,Match,lllbbbubb,120,"{'1': 17.648447864990295, '2': 137.6484478649903}",No-Action
3,2,0xF2,1,2.092651,Match,Match,bdddllbbb,0,"{'1': 323.68654722111233, '2': 323.68654722111233}",No-Action
3,3,0xF2,1,1.884155,Match,Match,rbbbdddff,0,"{'1': 209.7655225309319, '2': 209.7655225309319}",No-Action
3,4,0xF2,1,3.150024,Mismatch,Match,rrrrbbbdr,180,"{'1': 304.09194055990326, '2': 124.09194055990326}",No-Action
3,5,0xF2,1,2.855957,Match,Match,ddbbddddl,60,"{'1': 51.39973507264532, '2': 351.39973507264534}",No-Action
3,6,0xF2,1,1.574707,Match,Match,rrrrbbbdr,0,"{'1': 128.50402536639388, '2': 128.50402536639388}",No-Action
3,7,0xF2,1,1.223511,Match,Match,ffuulllbb,0,"{'1': 151.05211282187008, '2': 151.05211282187008}",No-Action
3,8,0xF2,1,1.760864,Match,Match,rbbbbbbub,0,"{'1': 67.47656459594786, '2': 67.47656459594786}",No-Action
3,9,0xF2,1,5.450073,Mismatch,Match,lllbbbluu,180,"{'1': 223.27059667450027, '2': 43.27059667450027}",No-Action
3,10,0xF2,1,1.560669,Match,Match,rrrrbbbdr,0,"{'1': 119.39171623680613, '2': 119.39171623680613}",No-Action
3,11,0xF2,1,3.267944,Match,Match,llbbbbbru,180,"{'1': 320.5405542825008, '2': 140.5405542825008}",No-Action
3,12,0xF2,1,2.397705,Match,Match,bbbdddrrb,0,"{'1': 339.6540141721071, '2': 339.6540141721071}",No-Action
3,13,0xF2,1,2.370972,Match,Match,ffuulllbb,60,"{'1': 238.25576979704107, '2': 298.25576979704107}",No-Action
3,14,0xF2,1,1.420898,Match,Match,bbddbblll,0,"{'1': 56.46258018039333, '2': 56.46258018039333}",No-Action
3,15,0xF2,1,3.600952,Match,Match,ffuulllbb,180,"{'1': 324.4405639480044, '2': 144.4405639480044}",No-Action
3,16,0xF2,1,1.46875,Match,Match,llbbbbbru,0,"{'1': 59.737230314385215, '2': 59.737230314385215}",No-Action
3,17,0xF2,1,1.871094,Mismatch,Match,ffffuulff,60,"{'1': 128.11380594667577, '2': 68.11380594667577}",No-Action
3,18,0xF2,1,1.765747,Match,Match,bbbdddrrb,0,"{'1': 62.962237572266424, '2': 62.962237572266424}",No-Action
3,19,0xF2,1,2.260742,Match,Match,bdddbllll,120,"{'1': 105.49823388367147, '2': 225.49823388367147}",No-Action
3,20,0xF2,1,3.002319,Mismatch,Match,bbbdddrrb,180,"{'1': 198.73080974903075, '2': 18.730809749030755}",No-Action
3,21,0xF2,1,3.905029,Mismatch,Match,rrrbbbddb,120,"{'1': 74.4947671598909, '2': 314.4947671598909}",No-Action
3,22,0xF2,1,2.536865,Match,Match,rbbbbbbub,120,"{'1': 72.4788232515303, '2': 312.4788232515303}",No-Action
3,23,0xF2,1,2.196411,Match,Match,bbbdddrrb,60,"{'1': 33.12076335100871, '2': 93.12076335100872}",No-Action
3,24,0xF2,1,1.989868,Match,Match,ffuubllll,0,"{'1': 206.2812260441882, '2': 206.2812260441882}",No-Action
3,25,0xF2,1,3.839966,Mismatch,Mismatch,uuubbrrrf,120,"{'1': 213.93424797895204, '2': 333.93424797895204}",No-Action
3,26,0xF2,1,2.057251,Match,Mismatch,ddbbddddl,120,"{'1': 160.85579308718528, '2': 280.85579308718525}",No-Action
3,27,0xF2,1,2.795166,Mismatch,Mismatch,uuubbrrrf,180,"{'1': 144.22180622868865, '2': 324.22180622868865}",No-Action
3,28,0xF2,1,3.205444,Mismatch,Mismatch,rbbbbbbub,0,"{'1': 322.20147016789804, '2': 322.20147016789804}",No-Action
3,29,0xF2,1,2.146118,Mismatch,Mismatch,bbdddbrrr,180,"{'1': 55.07087187033835, '2': 235.07087187033835}",No-Action
3,30,0xF2,1,2.085815,Mismatch,Mismatch,llbbbbbru,60,"{'1': 292.7549137362043, '2': 232.7549137362043}",No-Action
3,31,0xF2,1,2.62146,Mismatch,Mismatch,ffuulllbb,0,"{'1': 216.3213066188214, '2': 216.3213066188214}",No-Action
3,32,0xF2,1,4.184204,Mismatch,Mismatch,bddrddddd,0,"{'1': 304.54398590382146, '2': 304.54398590382146}",No-Action
3,33,0xF2,1,2.889648,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 138.43345805264732, '2': 198.43345805264732}",No-Action
3,34,0xF2,1,2.296387,Mismatch,Mismatch,uubbbbruu,180,"{'1': 72.32518596984758, '2': 252.32518596984758}",No-Action
3,35,0xF2,1,3.188599,Mismatch,Mismatch,ffuubrrrr,0,"{'1': 250.0897994531973, '2': 250.0897994531973}",No-Action
3,36,0xF2,1,2.62854,Mismatch,Mismatch,dbbbblllu,180,"{'1': 58.95692502486601, '2': 238.956925024866}",No-Action
3,37,0xF2,1,1.779663,Mismatch,Mismatch,bbbdddrrb,180,"{'1': 331.09243267668626, '2': 151.09243267668626}",No-Action
3,38,0xF2,1,3.787964,Mismatch,Mismatch,ffuubrrrr,180,"{'1': 290.2919120531361, '2': 110.29191205313612}",No-Action
